Network Slice ID,Timestamp,Device ID,Traffic Load (bps),Traffic Type,Network Utilization (%),Latency (ms),Packet Loss Rate (%),Signal Strength (dBm),Bandwidth Utilization (%),Network Slice Failure,QoS Metric (Throughput),Overload Status,Device Type,Region,Network Failure Count,Time of Day,Weather Conditions,Congestion Score,Congestion Class
3,2025-03-24 20:00:00,148,0.06753523383873,2,0.8131264013610133,0.5939557967548755,0.7184283572023645,0.0966907771385905,0.1054249345040014,0,0.2519835750481373,0,2,3,0,1,0,0.582217205160477,High
1,2025-03-24 21:00:00,112,0.2250247059766205,2,0.541942205562516,0.1869485332367353,0.1109932448610953,0.1005902604912103,0.9818365735239228,0,0.7202730106973277,0,2,0,2,2,1,0.38069188218761396,Low
4,2025-03-24 22:00:00,133,0.2628092698604891,3,0.130941033401474,0.3463939421255851,0.2437994855587248,0.7053570819666732,0.730948732691515,0,0.7932154010813702,1,2,3,2,0,1,0.24848272477941552,Low
3,2025-03-24 23:00:00,185,0.6294381727370661,3,0.7665142260574884,0.3484159930874616,0.2978629132429277,0.2041940688658212,0.8505483182674198,1,0.3710203718897209,1,2,2,1,1,2,0.582721624972697,High
3,2025-03-25 00:00:00,152,0.928964752806688,0,0.932930961762604,0.4696817450823691,0.5604936968023725,0.8956230746651697,0.0479140326449103,0,0.7898552993350519,1,2,1,0,0,1,0.6591408709793772,High
1,2025-03-25 01:00:00,186,0.2672774904069587,2,0.9478054895676792,0.3345638539550917,0.397992375679143,0.929595433034494,0.5048738750965787,0,0.4431145331367049,1,1,3,0,0,2,0.44094305718137516,Low
1,2025-03-25 02:00:00,150,0.2686507865848773,0,0.3690647176445405,0.1074625548506187,0.6748432355383329,0.976994245041888,0.6985747046304644,0,0.8575035524869975,1,1,3,0,1,0,0.28559873560194493,Low
1,2025-03-25 03:00:00,102,0.6551579847045521,0,0.1353815102665312,0.1457851873620594,0.0555078104682711,0.940095174996444,0.5428719899596102,0,0.0237794548330077,1,0,2,1,0,0,0.24410380653595676,Low
2,2025-03-25 04:00:00,141,0.7870022079575503,3,0.5185632691181201,0.0334331521784588,0.1238414557431133,0.2713247051219469,0.6666134121993361,0,0.0824398832089764,1,0,1,4,1,1,0.4609555122977843,Medium
1,2025-03-25 05:00:00,197,0.4272097381611631,1,0.1124559767195447,0.4708721990959537,0.4992956873560113,0.5097756829077529,0.8178895723444979,1,0.7761140960953836,1,0,3,0,1,2,0.3775188692066065,Low
3,2025-03-25 06:00:00,131,0.053978107388645,0,0.9344756072212148,0.955766878699378,0.3369703186432082,0.1746633498788545,0.374207209100929,1,0.6236722680570086,0,1,0,4,1,1,0.6126128497069936,High
1,2025-03-25 07:00:00,150,0.6664771057949983,1,0.1834817978517173,0.1157886121680226,0.2957989443974003,0.806909368369308,0.8486942768459074,1,0.5585261208770258,1,0,3,3,1,1,0.3089808847494973,Low
3,2025-03-25 08:00:00,184,0.5851899911859759,2,0.2527220602603259,0.9475719129124264,0.0669027514742395,0.889325821175722,0.1627169608514294,1,0.6135495181763281,1,1,3,1,0,2,0.42562893498883836,Low
4,2025-03-25 09:00:00,145,0.3012426438511053,3,0.4067128898765864,0.7343628714061666,0.8959955752710136,0.8520951360834053,0.2707222966476654,0,0.9301344250718486,0,2,3,4,0,1,0.48044652359129747,Medium
2,2025-03-25 10:00:00,120,0.6929803865706324,2,0.3832225014456776,0.638362350114198,0.6919961408975945,0.4331851261124928,0.0431072885767362,1,0.6551567753111298,1,1,3,0,1,2,0.5855448442446824,High
4,2025-03-25 11:00:00,143,0.8680979068918546,2,0.7950422779855075,0.6461524853031746,0.1215192931191875,0.7592612060308908,0.3642937095393459,1,0.6470863497530839,1,1,1,0,1,2,0.59935425634322,High
4,2025-03-25 12:00:00,110,0.7386397022818529,3,0.4564319805236465,0.8278632255550386,0.0649196692925339,0.0966034225378642,0.3797815172623773,0,0.759213251342204,1,2,3,4,1,1,0.609588002825583,High
3,2025-03-25 13:00:00,167,0.7430845523098976,2,0.1706604256802919,0.1070206664455342,0.9751873054626162,0.0391334642060816,0.8052819753638125,1,0.866489499453656,1,2,2,4,1,2,0.5402484539751344,Medium
4,2025-03-25 14:00:00,100,0.7266717710846592,3,0.2671773756193241,0.5054270410768237,0.6813449442883164,0.7538108794949943,0.6530921868623327,1,0.2610677988345879,0,2,3,3,2,0,0.48867780461035887,Medium
3,2025-03-25 15:00:00,191,0.1354989271819161,1,0.5092697757401308,0.6980403536784835,0.4175006219898285,0.4251545092318554,0.4366131502086914,0,0.6163228383544203,1,0,0,1,0,0,0.4496521633799043,Medium
1,2025-03-25 16:00:00,162,0.5099680825491226,2,0.1473278761634597,0.5876111384950883,0.7019134008308714,0.9966966456465431,0.6520751619909488,0,0.5835102739475101,1,0,0,2,0,0,0.38762873065481246,Low
1,2025-03-25 17:00:00,123,0.3718661247674077,3,0.6118921448577463,0.8339233475342266,0.7565406155896104,0.0962777005083284,0.0525481122400424,1,0.1338548850916084,1,0,3,3,1,0,0.6617636741753261,High
3,2025-03-25 18:00:00,198,0.5709484424105911,0,0.5659479244022032,0.0723227018793989,0.7801824869148635,0.8564442369224461,0.1800780800873396,0,0.5197771765618178,0,2,3,3,2,1,0.43724936957794097,Low
1,2025-03-25 19:00:00,112,0.8992841944071012,2,0.7150192581168915,0.691641068693586,0.4779511472064918,0.4799114604016503,0.6269007907886923,1,0.0684788744606576,1,0,2,3,2,0,0.6916100298904415,High
2,2025-03-25 20:00:00,197,0.4636989075951959,1,0.9381957069696882,0.5347425305087994,0.4299333331585488,0.8278994197553056,0.6413244803718685,0,0.1840241140848465,1,2,2,0,2,0,0.5477272467534674,Medium
4,2025-03-25 21:00:00,110,0.0479863516172398,3,0.9127257779040874,0.379653031924085,0.0108756093513769,0.8178528086085752,0.7741358325261738,1,0.9128865534142638,0,2,1,4,1,0,0.3450620588765691,Low
2,2025-03-25 22:00:00,199,0.164176779052893,2,0.946573246851445,0.3407112489462115,0.9268484651036024,0.9169512799591366,0.4028792989639689,1,0.1182301718305808,0,2,1,1,2,0,0.49731433403699665,Medium
4,2025-03-25 23:00:00,150,0.1579735757338342,2,0.2446655106168362,0.6216722211444442,0.6034425254514614,0.2973477773668638,0.7225383656777122,1,0.5784456417087297,0,0,0,0,1,1,0.4209084280292461,Low
1,2025-03-26 00:00:00,116,0.076904585963444,2,0.1314268574360975,0.8922233412490436,0.2030945999345016,0.9508385649369936,0.6839519596479313,0,0.3227086586874832,0,0,3,3,2,0,0.2683659343493203,Low
2,2025-03-26 01:00:00,198,0.410021278300585,1,0.3022715654551438,0.4968363115534343,0.9198913984107252,0.1508190965312845,0.9634565789012252,0,0.5548147842575696,1,2,3,1,1,2,0.5428013185315351,Medium
1,2025-03-26 02:00:00,181,0.5124297771565425,3,0.895542981427204,0.8258558596463216,0.9152176161282216,0.0809561219100922,0.2149481949076739,1,0.2340970787792596,0,0,2,0,1,2,0.7923035857079204,High
4,2025-03-26 03:00:00,185,0.7618633203051968,0,0.9725713903717086,0.402681607487214,0.989505874307309,0.4314295537672656,0.5516078312436234,0,0.4437500614150205,0,1,2,2,0,1,0.7478564472476756,High
3,2025-03-26 04:00:00,123,0.4693289767719304,0,0.8597548333939435,0.1024887592709369,0.8743224621861687,0.8290749657555705,0.6017091241706871,0,0.8672030678833238,0,0,1,3,1,1,0.5095558288602456,Medium
3,2025-03-26 05:00:00,118,0.9723515638215472,0,0.1098624447035623,0.0615412524723128,0.9981102669279648,0.4733340107050796,0.9987226396024496,1,0.3755071621323477,1,2,1,0,2,1,0.5115781910591727,Medium
2,2025-03-26 06:00:00,136,0.3743356095476358,3,0.947926682960578,0.0513552652736042,0.2446469846326955,0.8300409532026078,0.2009975400292698,0,0.3522937659498444,0,2,0,0,0,0,0.4030275308962875,Low
1,2025-03-26 07:00:00,184,0.8454285040197292,0,0.4234474487140245,0.3806437320595517,0.8425000650432435,0.7302055911397407,0.5231369596133002,0,0.4454907373468711,1,2,2,3,2,1,0.5601919056808742,High
1,2025-03-26 08:00:00,107,0.5884240257832463,1,0.0090763685820569,0.3376696513109904,0.8232694706603414,0.2087170913341074,0.3460462275379521,1,0.0994577116923516,1,1,3,2,1,0,0.45909188575245896,Medium
2,2025-03-26 09:00:00,127,0.7334603502461695,3,0.4424980277283155,0.718916206489166,0.2308944921065602,0.9499186665303048,0.5258127848993777,1,0.3866503408379379,0,2,2,4,0,1,0.4799192096278928,Medium
3,2025-03-26 10:00:00,104,0.6479198012838205,2,0.0458639537169756,0.7438364576656044,0.0983274479392656,0.0597184177313319,0.2319521415493053,0,0.0057546915830856,1,2,2,2,1,2,0.47800458481451,Medium
4,2025-03-26 11:00:00,116,0.4343166015259836,1,0.5440614604873044,0.0508741721707802,0.9797374904525864,0.899197107835346,0.0473754454431343,0,0.5028373847102222,0,0,2,3,1,2,0.41685040733006407,Low
2,2025-03-26 12:00:00,135,0.5036825259746619,2,0.3385772225577217,0.2213882404956741,0.2960102355455235,0.3039568043562588,0.5725005664265572,0,0.847787833554167,0,1,1,4,2,0,0.4036505999106204,Low
4,2025-03-26 13:00:00,118,0.8905658781527942,0,0.4735634616662076,0.2746032182795368,0.8711561553147669,0.5001241554738582,0.3357118498571956,1,0.5515707745001969,1,0,3,0,2,1,0.601607778586794,High
3,2025-03-26 14:00:00,163,0.6149762733593896,1,0.6134080128224353,0.5483463126017585,0.0039713343642629,0.4221440064699575,0.1817484930908963,0,0.607288510614481,1,2,3,2,2,2,0.5040394332499538,Medium
1,2025-03-26 15:00:00,190,0.7042327347512932,3,0.86923837837549,0.1446700719867749,0.0208771784557312,0.1710343766248949,0.3237891938825501,0,0.0294457314690481,1,2,1,2,0,0,0.5497782129536762,Medium
3,2025-03-26 16:00:00,197,0.4450024928552987,1,0.6621772843660287,0.1340808665932265,0.4659393300518947,0.3577871961811831,0.0490438150674226,0,0.8593753901431076,1,1,1,4,2,2,0.46983393770458387,Medium
2,2025-03-26 17:00:00,110,0.0126746111590886,2,0.4341466386721166,0.9450927502600572,0.2386725856131527,0.1921841437907887,0.9505011900777888,0,0.3843041040731145,0,2,3,0,1,1,0.4576971287831673,Medium
1,2025-03-26 18:00:00,153,0.6423476019622333,3,0.8198265790336317,0.8053061035326524,0.6900178796631232,0.2031620775629603,0.5810858402752879,0,0.9748491733866278,1,1,0,2,0,0,0.7496331362705211,High
2,2025-03-26 19:00:00,144,0.0257353923131026,1,0.9060481436603016,0.1808617035392219,0.5656806755287863,0.1862926467393424,0.8147831723585002,0,0.1194538018335994,1,0,2,4,2,2,0.476026429019612,Medium
2,2025-03-26 20:00:00,146,0.4533713642150622,1,0.1196122980491261,0.4070993752887334,0.07736553951958,0.4889671356257519,0.4230043309751898,1,0.944632768343176,1,1,3,2,2,1,0.31292555120786797,Low
3,2025-03-26 21:00:00,111,0.7476673996848319,1,0.5321071886782607,0.3560803284026915,0.1625493132739756,0.7986115078248976,0.9033581781993274,1,0.633885582680038,1,0,1,0,2,0,0.44575038358867314,Medium
2,2025-03-26 22:00:00,120,0.6819684208651989,1,0.2844929516287426,0.792088296034941,0.3880795652952271,0.5691088261961863,0.483224084636533,1,0.0512483543054517,0,2,3,0,1,2,0.5228786131953297,Medium
3,2025-03-26 23:00:00,110,0.2022918688401991,3,0.0468567566260207,0.5108934811065293,0.1855362189737153,0.8941119941437252,0.5738808869607208,0,0.9716918497955798,0,0,2,1,2,2,0.20817948631235936,Low
1,2025-03-27 00:00:00,191,0.8307584957398884,2,0.6688275924005613,0.1279806272457237,0.7924485751722719,0.6368430516033463,0.4917026209499269,0,0.0127357360736636,1,0,3,4,1,0,0.573833476019596,High
3,2025-03-27 01:00:00,104,0.16523846831848,1,0.8632033507422527,0.74000151414577,0.4161141146320125,0.6897635067262189,0.7332660796249977,1,0.7304085948127006,1,0,1,3,0,1,0.5140633487802062,Medium
1,2025-03-27 02:00:00,180,0.6025030938114867,3,0.1627886776433822,0.3974056301617313,0.0933193391550693,0.6679792363729078,0.5665892534212986,1,0.8894257719832228,0,1,0,2,2,0,0.33460508431338776,Low
3,2025-03-27 03:00:00,155,0.958125595391779,2,0.8128069053699642,0.2632493171395016,0.4844198781801695,0.4493154185189882,0.271435398833687,1,0.1748652874814419,0,0,1,0,1,2,0.6506486575675134,High
4,2025-03-27 04:00:00,119,0.627925766330428,1,0.8538209855387378,0.3759855252305143,0.0907243960219617,0.6897622102355523,0.1453346924969238,1,0.3426086049445352,0,1,0,2,2,2,0.5057781208813558,Medium
4,2025-03-27 05:00:00,140,0.7060055555060941,2,0.914813288403176,0.4984192213385078,0.1288419898539686,0.0686661012479827,0.6060704998504924,1,0.560737814201563,0,1,2,2,2,2,0.663914938535917,High
2,2025-03-27 06:00:00,145,0.7397614871662468,2,0.2652510660744547,0.3435558665999286,0.2395681676510204,0.8606780138797563,0.4890877457288634,0,0.6794576676671488,1,1,1,3,0,1,0.3767978346958507,Low
3,2025-03-27 07:00:00,111,0.3430191148583079,3,0.9044177990806654,0.2422006265402528,0.8597865610788095,0.7784447145933513,0.095754614065441,0,0.8717508619828879,1,2,3,0,0,2,0.5225006307656126,Medium
3,2025-03-27 08:00:00,169,0.0688462086341824,2,0.3206719779717326,0.399022001053764,0.924902939611106,0.2446033113662529,0.3954945862675139,0,0.7608147298136584,0,2,1,1,1,2,0.4292288910989595,Low
1,2025-03-27 09:00:00,116,0.8996792674566644,3,0.5525281595469955,0.0191475703035087,0.8265004567364939,0.7686419026608684,0.5146925950390779,0,0.3626061246056182,0,2,1,4,1,0,0.5255601539229606,Medium
2,2025-03-27 10:00:00,118,0.7968534379145485,1,0.0503057208896535,0.7735554640415596,0.3340813483944997,0.0114660334184093,0.826911698477665,0,0.8215356286708667,1,1,2,2,1,2,0.5648931797557759,High
3,2025-03-27 11:00:00,125,0.4312472734395171,2,0.0436741636653394,0.1711377361849654,0.2724206950734688,0.2165537627124645,0.0758734595866224,1,0.966062859431866,1,2,0,3,0,0,0.31133794636735784,Low
2,2025-03-27 12:00:00,147,0.9999432430266824,2,0.72069458305697,0.0439148267733,0.5492640862678119,0.0640847871069412,0.3483570251515251,1,0.2261002935718527,0,0,0,3,1,2,0.6617193167497036,High
4,2025-03-27 13:00:00,151,0.4924769188308509,0,0.4445858941694236,0.6545855285838273,0.7220452752932826,0.780865197169496,0.8226731987127118,0,0.0730293157474913,1,1,3,4,0,0,0.5063598206854021,Medium
3,2025-03-27 14:00:00,195,0.7705538145137597,1,0.2562513296506652,0.7749958144030504,0.9936965286382546,0.7564548529340682,0.6483839057811545,1,0.4259693846291048,0,2,1,4,0,0,0.5972867002773443,High
3,2025-03-27 15:00:00,169,0.1110533649095004,1,0.1903210033150839,0.8149461662125749,0.1314766729206612,0.8143532956355186,0.2898008140750485,0,0.8812833319056858,1,1,2,0,2,0,0.2859013318914324,Low
2,2025-03-27 16:00:00,154,0.7702321916649603,0,0.6702354867590243,0.4941657344787835,0.0491580734660222,0.0032858299886671,0.8453596307275442,0,0.1493151279535401,1,2,0,2,2,0,0.6158309030233561,High
3,2025-03-27 17:00:00,199,0.1347722153470856,0,0.0001606647106748,0.2056105132466184,0.6945346737868553,0.501211363479678,0.493202712921581,1,0.8856896085088058,0,0,3,2,1,1,0.2538538192098404,Low
2,2025-03-27 18:00:00,174,0.4128068215204636,3,0.8062793233164245,0.7382345918086126,0.832471404067185,0.7052962269852916,0.4982626814549862,0,0.9922299993527846,1,1,0,4,0,2,0.6214947311332285,High
3,2025-03-27 19:00:00,132,0.7966275229031081,3,0.0790703018694152,0.7006660617964616,0.8466012468943634,0.1545620938450529,0.9766548638549416,0,0.0529122457494024,0,2,3,1,0,1,0.6128635415098198,High
1,2025-03-27 20:00:00,161,0.19818644777023,2,0.1913979625750472,0.2465718629955551,0.6786346296719277,0.6501206094664664,0.9471743692655548,0,0.4946870084171442,1,2,0,2,0,2,0.30098757821624955,Low
2,2025-03-27 21:00:00,187,0.8845830254360272,2,0.3862968271546245,0.9046535661519768,0.9543204653457064,0.0831025064897392,0.3583976498617187,1,0.3281198343328588,0,0,3,3,2,0,0.7793333702064533,High
3,2025-03-27 22:00:00,122,0.9589569181186064,2,0.4849961890155168,0.104468596632501,0.5110946644358509,0.1805481166960709,0.1403726641396332,1,0.3929906430571116,0,0,0,4,0,2,0.5814639782709979,High
4,2025-03-27 23:00:00,114,0.1105570196134293,2,0.3550311503231793,0.984048021237514,0.9140999711511824,0.47571531204823,0.3255209274464214,0,0.4510139193451928,0,2,0,2,1,0,0.5289643455970978,Medium
3,2025-03-28 00:00:00,126,0.1891298154396773,3,0.3207214268056875,0.8614315757637013,0.9681234863246616,0.6539039587490052,0.0302407135149525,0,0.7394230058142125,1,2,1,0,1,2,0.49688205485042997,Medium
4,2025-03-28 01:00:00,174,0.7607404225389731,1,0.9644275730083188,0.6888346460319643,0.8474103160568827,0.1450075549404075,0.0205221558456734,1,0.5908436557597633,0,1,3,4,2,0,0.8244193422606871,High
4,2025-03-28 02:00:00,163,0.7807355703741954,2,0.6418395190987674,0.9400465054082484,0.3097509051784734,0.1844548064706725,0.3953992254828342,1,0.9611814739799514,0,1,3,3,1,2,0.7124474882560605,High
1,2025-03-28 03:00:00,180,0.6597319290248485,1,0.0232100620420134,0.7232966393356821,0.1961529504125789,0.2037232929555168,0.941075690630616,1,0.332003515673319,1,2,1,0,0,2,0.4642592742524112,Medium
2,2025-03-28 04:00:00,150,0.838616554339794,2,0.430270654115928,0.1906778896895676,0.5482279584146892,0.2380587205395938,0.8713903783299664,1,0.540989283031743,1,0,1,4,0,2,0.5518827657331082,Medium
3,2025-03-28 05:00:00,152,0.3547388734074661,0,0.8754508300244335,0.4427388662621909,0.4530765392075805,0.2258830445440081,0.511357914422649,0,0.813134447251178,0,1,0,4,1,0,0.5801742233099489,High
1,2025-03-28 06:00:00,177,0.4886641856821075,2,0.3014504106028317,0.0715529121605617,0.8780260357670064,0.3948769250371633,0.5651590884284607,0,0.3723148392398619,0,2,0,2,2,2,0.4343115981128236,Low
3,2025-03-28 07:00:00,190,0.7336896039030992,2,0.0943889940512954,0.3901646797844141,0.0999223427947227,0.6541289876999283,0.0056829041320622,0,0.4646944897947225,1,0,0,0,0,0,0.35192158870970064,Low
4,2025-03-28 08:00:00,181,0.1059752851203247,2,0.7587358263956039,0.7426162241632759,0.2577071860022407,0.4378609899155918,0.2153192458833224,1,0.6846290288176686,1,0,1,4,0,1,0.48767795212463466,Medium
2,2025-03-28 09:00:00,191,0.7980431085905575,3,0.606245895245846,0.386945987970014,0.7520055762231966,0.77660213364384,0.0245297090549356,1,0.8606060789650695,1,2,0,3,2,2,0.5747719649400072,High
3,2025-03-28 10:00:00,150,0.1600925027376893,0,0.5705166907939159,0.330716094057831,0.0948748710062525,0.7197626586435146,0.7545342845048753,0,0.4150182174545795,0,2,1,0,0,0,0.3050623490488782,Low
3,2025-03-28 11:00:00,146,0.5628911779631591,2,0.0533772064175022,0.5961586860026802,0.3207620912943618,0.125619610008469,0.1454409920274415,1,0.531424400738791,1,1,0,2,1,0,0.4525702054885853,Medium
4,2025-03-28 12:00:00,103,0.8584937367010622,2,0.1403675372159203,0.8734054824211509,0.3871852559627458,0.0477506429945027,0.8690793824284022,0,0.9751190961675096,0,2,1,1,1,0,0.6253116069087122,High
3,2025-03-28 13:00:00,106,0.7342304644723605,1,0.6227943726907945,0.047598693908664,0.622737792941305,0.8788108775217334,0.6432826163618617,1,0.0413655693651787,0,1,3,4,2,1,0.4603649853854573,Medium
3,2025-03-28 14:00:00,134,0.7434506904318872,0,0.2077449450624036,0.3859716731023711,0.1580514833020752,0.0788133565529971,0.2292413278243623,0,0.4476038650009498,0,0,2,1,2,0,0.4768789625064086,Medium
4,2025-03-28 15:00:00,147,0.1229122336873781,2,0.5042225318173568,0.1584153213072588,0.8608638681786959,0.1474834488118195,0.1575194703277438,0,0.6355785225571023,1,1,0,4,1,1,0.44547381854266693,Medium
1,2025-03-28 16:00:00,172,0.8567943661470251,1,0.5450660092286961,0.6963009692497356,0.4476013713594728,0.0209791469824915,0.6275778582960316,0,0.0072837004128947,1,2,0,2,2,1,0.7037186213504246,High
4,2025-03-28 17:00:00,171,0.3227735686113906,1,0.2834873974995942,0.1058236441620614,0.9173084393245649,0.6286155213361071,0.9008796788905428,0,0.5963369278286311,1,1,1,2,1,0,0.3660339080584271,Low
1,2025-03-28 18:00:00,144,0.8055405934776222,3,0.9489246191554674,0.6657105643342307,0.4679389038616239,0.5825410393192876,0.7183431134952933,1,0.0551125625435147,0,0,3,2,2,2,0.7045680957064689,High
2,2025-03-28 19:00:00,180,0.1951783281844001,1,0.8428808219692716,0.2865393733618843,0.2750157703214079,0.9880306060029652,0.3484083453228073,0,0.8574164981736293,0,0,3,2,1,1,0.35987043685856124,Low
1,2025-03-28 20:00:00,180,0.6487221890830744,2,0.7226964400538747,0.1991498679874025,0.1417397626000681,0.887822967437351,0.5873235642215584,0,0.8068846466038013,1,2,0,0,0,0,0.42077215015612535,Low
1,2025-03-28 21:00:00,196,0.525693102803572,3,0.0778135815003009,0.9376457286196715,0.00358908918812,0.4106081005082966,0.3106110056379949,0,0.0311394930604331,1,1,1,0,0,1,0.42735296510187604,Low
2,2025-03-28 22:00:00,195,0.2946744152918866,3,0.1059717068503707,0.0184983042731363,0.5322576401703091,0.3712579453162523,0.9992244858656034,0,0.0477079062492664,0,2,1,4,1,0,0.2780111456183001,Low
1,2025-03-28 23:00:00,171,0.3464846288761675,2,0.4929249821890036,0.438353705106045,0.1070508226834041,0.2963474407800852,0.7488320720688364,1,0.7533493927977384,0,2,2,0,0,0,0.41912865107299957,Low
4,2025-03-29 00:00:00,118,0.933166994595846,0,0.1605976626562157,0.0216051799331181,0.3917598421068735,0.1515608057453934,0.6143304569146513,0,0.3688272047408839,0,0,3,4,1,1,0.46379205575386107,Medium
1,2025-03-29 01:00:00,162,0.790503334193962,1,0.9787882304248634,0.4842353447709485,0.5893996039517465,0.137203676904611,0.4231453223859742,0,0.5745505395269287,0,1,2,0,2,0,0.7569993491659663,High
2,2025-03-29 02:00:00,137,0.0637703546086662,3,0.1584028348166224,0.5017147663064305,0.2756617212720195,0.131390015123979,0.6181023431917196,1,0.269493519847586,1,2,3,0,0,1,0.32752700653981437,Low
4,2025-03-29 03:00:00,166,0.7674755833726552,0,0.4876073222923722,0.3220719812934238,0.1751514155386368,0.1131781062923749,0.3414754847899091,0,0.1720192553829769,0,0,0,0,0,0,0.5374811190618809,Medium
2,2025-03-29 04:00:00,158,0.7658986298198912,2,0.3641642180993014,0.1322988666434796,0.7749393666374081,0.239874240670936,0.0286217622483844,0,0.2952727477576402,0,2,0,3,0,2,0.5392352542034649,Medium
2,2025-03-29 05:00:00,168,0.8617878669171393,1,0.639644546520511,0.376875718824088,0.9470923311928172,0.3061872468170672,0.3949654694775839,0,0.2458510883354919,1,1,1,2,1,2,0.6968690097805926,High
3,2025-03-29 06:00:00,112,0.868834634663153,1,0.1288959847864463,0.6731764630421418,0.100331287739447,0.9626460338147438,0.9305332335127204,0,0.4476826794614651,1,2,1,3,0,1,0.40472073555953364,Low
3,2025-03-29 07:00:00,146,0.2621704756902093,3,0.4304112834503979,0.7834676556177094,0.1555079295158559,0.5786345124992229,0.6262538183547401,1,0.7464034409060283,1,1,1,0,2,1,0.41636998346118864,Low
2,2025-03-29 08:00:00,160,0.6416754213370608,1,0.2746783661405116,0.5314606914066998,0.960320225599087,0.9887243504762444,0.0837306810672289,1,0.5536295046377083,1,0,3,0,0,1,0.48111996641915955,Medium
2,2025-03-29 09:00:00,130,0.3121143864459896,1,0.8882036062447265,0.5906294206287288,0.0376447175806486,0.3721411354866395,0.8850311195768841,1,0.6087433548430384,0,0,1,3,2,1,0.5180309196125261,Medium
2,2025-03-29 10:00:00,179,0.957884100034722,1,0.0403762139632226,0.2008518686099452,0.9779484464632724,0.4575021687223837,0.2687104318202451,1,0.4694795246770197,0,2,0,4,0,2,0.5178023938826084,Medium
3,2025-03-29 11:00:00,195,0.6134738828892193,1,0.9141998610713123,0.2876904882259554,0.0044889135621286,0.3241396214922851,0.2435968476567096,1,0.323963081200474,0,0,2,2,0,1,0.5415089274458005,Medium
3,2025-03-29 12:00:00,121,0.2093953935595302,2,0.8334034582758998,0.1620754436784498,0.8739343666509681,0.182113604139309,0.2969357986698711,1,0.1425244457982544,0,2,0,4,2,0,0.5468879160712964,Medium
1,2025-03-29 13:00:00,192,0.3988167840386036,0,0.2975619063412362,0.2496008269983479,0.3073163432665902,0.1422967415334142,0.5771388682907999,0,0.3538300975884927,0,2,0,2,0,0,0.39876777825460596,Low
1,2025-03-29 14:00:00,185,0.9165683621050384,2,0.7896658449069711,0.2251571681571255,0.938886040818004,0.9461072491178796,0.5446140695752086,0,0.6648297594389877,1,1,0,1,2,1,0.6205068041394461,High
2,2025-03-29 15:00:00,142,0.9651968465380472,2,0.0309967431446012,0.5201426282422047,0.3169411144946858,0.9879374015169612,0.4913222708969551,0,0.7334894797857436,1,2,2,2,2,0,0.40242748001576173,Low
4,2025-03-29 16:00:00,166,0.1635502265827405,3,0.9673794146202724,0.5634447581855975,0.6544656913274867,0.043809219204379,0.7175194882511293,0,0.4685814137275108,0,1,0,4,2,1,0.6370198327563389,High
4,2025-03-29 17:00:00,153,0.2434874155322691,1,0.5267649850675689,0.946252947345532,0.0799135464446087,0.1494948873784607,0.3163889346098658,1,0.644604582980792,1,2,3,2,0,0,0.5213764884789881,Medium
3,2025-03-29 18:00:00,109,0.2674611159088683,2,0.3032766753351261,0.1957988909982027,0.2422894656524807,0.4233189976237803,0.7820682942850414,0,0.2096357912405709,0,1,3,1,0,0,0.3046897962149442,Low
3,2025-03-29 19:00:00,141,0.0401939530452898,1,0.362625172899143,0.6425452619439548,0.7738965852387107,0.1855675767719558,0.1751266002058085,0,0.8599273812576956,0,0,2,1,2,1,0.46746318514491236,Medium
3,2025-03-29 20:00:00,163,0.1897151912821289,2,0.0662160186991376,0.8183812346747151,0.5287843259069064,0.3635342795503282,0.7826247440979681,1,0.8658044371627391,0,2,3,0,0,1,0.4024465563837464,Low
2,2025-03-29 21:00:00,120,0.9359146998335128,2,0.9898809368383132,0.5609939480208914,0.928261096224154,0.1281951208999254,0.6637751218479226,0,0.3195521701299268,0,1,1,1,1,2,0.8636575950707691,High
4,2025-03-29 22:00:00,179,0.4578317945887233,3,0.0390814366338803,0.2553173355872971,0.4288014349258371,0.4563846568826413,0.6831796836163413,0,0.5472047646220854,0,2,3,3,2,1,0.32115429162958964,Low
1,2025-03-29 23:00:00,175,0.7926378415434336,0,0.6551773688425002,0.2628747618503276,0.8700762073836306,0.2711305413818288,0.4814586818167496,1,0.6062241064519562,1,1,0,4,2,2,0.6543706048668192,High
2,2025-03-30 00:00:00,165,0.0107637930573979,0,0.4428404819116702,0.039256579263177,0.4490152584553506,0.3515306276273058,0.6669675952210772,0,0.4718337413847508,1,1,3,3,1,1,0.28587507921910915,Low
1,2025-03-30 01:00:00,140,0.0626596985425699,2,0.9494160652897188,0.305830421562001,0.9795651719818947,0.0933291811873124,0.079570661618358,0,0.9110634766068058,0,2,1,3,1,0,0.5971204238896597,High
1,2025-03-30 02:00:00,123,0.2837959954060238,3,0.2459506567298046,0.745621197091428,0.9601418633217056,0.4279338414652882,0.8515776629536007,1,0.7394360114830362,0,2,1,4,2,2,0.5113921057307054,Medium
2,2025-03-30 03:00:00,134,0.8760294156925241,1,0.5322611552072003,0.0475331645016892,0.3291384414999083,0.9843759299278716,0.0553129010332726,0,0.672150262850558,1,0,1,3,1,0,0.41329365236107446,Low
1,2025-03-30 04:00:00,155,0.4001110656066096,1,0.4824917035730056,0.2195576322591463,0.8861953223317639,0.3284040681283082,0.1485377204463187,0,0.5195531601895335,0,0,0,3,2,1,0.4982309068772514,Medium
